[0] Time Stamp,Level,Pid,CounterName,Sample,IntervalInMs,SchemaID
[1] Time Stamp,ObfuscatedData
2026-01-29T23:21:28.3464990Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:21:28.3465003Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:21:38.3466001Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:21:38.3466040Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:21:38.3466058Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:21:38.3466363Z,4,5964,"\Processor(_Total)\% Processor Time",0.273224,10000, [0]
2026-01-29T23:21:38.3466449Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:21:38.3466490Z,4,5964,"\Process(MonAgent)\Handle Count",611.000000,10000, [0]
2026-01-29T23:21:38.3466509Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:21:38.3466551Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:21:38.3466565Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:21:38.3466579Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:21:38.3466594Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:21:48.3466611Z,4,5964,"\MaEtwListener\Events Captured",4.000000,10000, [0]
2026-01-29T23:21:48.3466650Z,4,5964,"\MaEtwListener\Events Logged",3.000000,10000, [0]
2026-01-29T23:21:48.3466663Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:21:48.3466770Z,4,5964,"\Processor(_Total)\% Processor Time",0.078125,10000, [0]
2026-01-29T23:21:48.3466857Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:21:48.3466893Z,4,5964,"\Process(MonAgent)\Handle Count",608.000000,10000, [0]
2026-01-29T23:21:48.3466910Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:21:48.3466953Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:21:48.3466973Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:21:48.3466989Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:21:48.3467002Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:21:58.3476552Z,4,5964,"\MaEtwListener\Events Captured",1.000000,10000, [0]
2026-01-29T23:21:58.3476753Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:21:58.3476766Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:21:58.3476865Z,4,5964,"\Processor(_Total)\% Processor Time",0.117279,10000, [0]
2026-01-29T23:21:58.3476947Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:21:58.3476981Z,4,5964,"\Process(MonAgent)\Handle Count",608.000000,10000, [0]
2026-01-29T23:21:58.3476997Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:21:58.3477035Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:21:58.3477050Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:21:58.3477064Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:21:58.3477078Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:08.3527563Z,4,5964,"\MaEtwListener\Events Captured",7.000000,10000, [0]
2026-01-29T23:22:08.3527601Z,4,5964,"\MaEtwListener\Events Logged",7.000000,10000, [0]
2026-01-29T23:22:08.3527615Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:08.3527921Z,4,5964,"\Processor(_Total)\% Processor Time",0.156128,10000, [0]
2026-01-29T23:22:08.3528010Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:22:08.3528054Z,4,5964,"\Process(MonAgent)\Handle Count",608.000000,10000, [0]
2026-01-29T23:22:08.3528068Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:22:08.3528115Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:22:08.3528129Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:08.3528145Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:08.3528159Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:18.3437822Z,4,5964,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-01-29T23:22:18.3437864Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:22:18.3437880Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:18.3437998Z,4,5964,"\Processor(_Total)\% Processor Time",0.195618,10000, [0]
2026-01-29T23:22:18.3438090Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:22:18.3438126Z,4,5964,"\Process(MonAgent)\Handle Count",611.000000,10000, [0]
2026-01-29T23:22:18.3438149Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:22:18.3438190Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:22:18.3438202Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:18.3438216Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:18.3438232Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:28.3442663Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:22:28.3442701Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:22:28.3442715Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:28.3442848Z,4,5964,"\Processor(_Total)\% Processor Time",0.117279,10000, [0]
2026-01-29T23:22:28.3443121Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:22:28.3443160Z,4,5964,"\Process(MonAgent)\Handle Count",611.000000,10000, [0]
2026-01-29T23:22:28.3443179Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:22:28.3443225Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:22:28.3443242Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:28.3443257Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:28.3443278Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:38.3524627Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:22:38.3524664Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:22:38.3524678Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:38.3524804Z,4,5964,"\Processor(_Total)\% Processor Time",0.038956,10000, [0]
2026-01-29T23:22:38.3524886Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:22:38.3524917Z,4,5964,"\Process(MonAgent)\Handle Count",611.000000,10000, [0]
2026-01-29T23:22:38.3524933Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:22:38.3524964Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:22:38.3524980Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:38.3524994Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:38.3525009Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:48.3443529Z,4,5964,"\MaEtwListener\Events Captured",4.000000,10000, [0]
2026-01-29T23:22:48.3443575Z,4,5964,"\MaEtwListener\Events Logged",3.000000,10000, [0]
2026-01-29T23:22:48.3443591Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:48.3443720Z,4,5964,"\Processor(_Total)\% Processor Time",0.156678,10000, [0]
2026-01-29T23:22:48.3443821Z,4,5964,"\Process(MonAgent)\% Processor Time",0.156377,10000, [0]
2026-01-29T23:22:48.3443857Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:22:48.3443879Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:22:48.3443919Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:22:48.3443936Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:48.3443955Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:48.3443968Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:22:58.3482029Z,4,5964,"\MaEtwListener\Events Captured",1.000000,10000, [0]
2026-01-29T23:22:58.3482079Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:22:58.3482095Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:22:58.3482217Z,4,5964,"\Processor(_Total)\% Processor Time",0.155824,10000, [0]
2026-01-29T23:22:58.3482491Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:22:58.3482530Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:22:58.3482550Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:22:58.3482596Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:22:58.3482615Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:22:58.3482632Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:22:58.3482648Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:08.3557412Z,4,5964,"\MaEtwListener\Events Captured",7.000000,10000, [0]
2026-01-29T23:23:08.3557454Z,4,5964,"\MaEtwListener\Events Logged",7.000000,10000, [0]
2026-01-29T23:23:08.3557471Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:08.3557603Z,4,5964,"\Processor(_Total)\% Processor Time",0.273651,10000, [0]
2026-01-29T23:23:08.3557699Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:08.3557738Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:23:08.3557754Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:23:08.3557799Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:23:08.3557812Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:08.3557828Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:08.3557843Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:18.3445761Z,4,5964,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-01-29T23:23:18.3445803Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:23:18.3445815Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:18.3445938Z,4,5964,"\Processor(_Total)\% Processor Time",0.195542,10000, [0]
2026-01-29T23:23:18.3446568Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:18.3446610Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:23:18.3446626Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:23:18.3446665Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:23:18.3446679Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:18.3446695Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:18.3446710Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:28.3446938Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:23:28.3446986Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:23:28.3447002Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:28.3447322Z,4,5964,"\Processor(_Total)\% Processor Time",0.117233,10000, [0]
2026-01-29T23:23:28.3447427Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:28.3447468Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:23:28.3447484Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:23:28.3447535Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:23:28.3447548Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:28.3447567Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:28.3447585Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:38.3539311Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:23:38.3539357Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:23:38.3539375Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:38.3539507Z,4,5964,"\Processor(_Total)\% Processor Time",0.155885,10000, [0]
2026-01-29T23:23:38.3539607Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:38.3539651Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:23:38.3539672Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:23:38.3539715Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:23:38.3539730Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:38.3539749Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:38.3539766Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:48.3515200Z,4,5964,"\MaEtwListener\Events Captured",4.000000,10000, [0]
2026-01-29T23:23:48.3515307Z,4,5964,"\MaEtwListener\Events Logged",3.000000,10000, [0]
2026-01-29T23:23:48.3515323Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:48.3515450Z,4,5964,"\Processor(_Total)\% Processor Time",0.117233,10000, [0]
2026-01-29T23:23:48.3515539Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:48.3515576Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:23:48.3515597Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:23:48.3515802Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:23:48.3515826Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:48.3515841Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:48.3515857Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:23:58.3448772Z,4,5964,"\MaEtwListener\Events Captured",1.000000,10000, [0]
2026-01-29T23:23:58.3448817Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:23:58.3448831Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:23:58.3448966Z,4,5964,"\Processor(_Total)\% Processor Time",0.039139,10000, [0]
2026-01-29T23:23:58.3449058Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:23:58.3449098Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:23:58.3449116Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:23:58.3449160Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:23:58.3449176Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:23:58.3449190Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:23:58.3449205Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:08.3413629Z,4,5964,"\MaEtwListener\Events Captured",7.000000,10000, [0]
2026-01-29T23:24:08.3413673Z,4,5964,"\MaEtwListener\Events Logged",7.000000,10000, [0]
2026-01-29T23:24:08.3413690Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:08.3414376Z,4,5964,"\Processor(_Total)\% Processor Time",0.234283,10000, [0]
2026-01-29T23:24:08.3414470Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:08.3414517Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:24:08.3414537Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:24:08.3414574Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:24:08.3414588Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:08.3414607Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:08.3414620Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:18.3409696Z,4,5964,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-01-29T23:24:18.3409737Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:24:18.3409755Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:18.3409874Z,4,5964,"\Processor(_Total)\% Processor Time",0.117142,10000, [0]
2026-01-29T23:24:18.3409960Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:18.3409995Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:24:18.3410014Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:24:18.3410053Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:24:18.3410067Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:18.3410080Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:18.3410094Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:28.3426422Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:24:28.3426469Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:24:28.3426485Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:28.3426608Z,4,5964,"\Processor(_Total)\% Processor Time",0.351700,10000, [0]
2026-01-29T23:24:28.3426700Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:28.3426741Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:24:28.3426759Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:24:28.3426803Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:24:28.3426820Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:28.3426837Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:28.3426856Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:38.3490546Z,4,5964,"\MaEtwListener\Events Captured",0.000000,10000, [0]
2026-01-29T23:24:38.3490587Z,4,5964,"\MaEtwListener\Events Logged",0.000000,10000, [0]
2026-01-29T23:24:38.3490604Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:38.3491565Z,4,5964,"\Processor(_Total)\% Processor Time",0.077973,10000, [0]
2026-01-29T23:24:38.3491679Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:38.3491727Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:24:38.3491743Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
2026-01-29T23:24:38.3491780Z,4,5964,"\Process(MonAgent)\Private Bytes",16596992.000000,10000, [0]
2026-01-29T23:24:38.3491794Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:38.3491812Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:38.3491827Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:48.3526443Z,4,5964,"\MaEtwListener\Events Captured",4.000000,10000, [0]
2026-01-29T23:24:48.3526487Z,4,5964,"\MaEtwListener\Events Logged",3.000000,10000, [0]
2026-01-29T23:24:48.3526505Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:48.3526629Z,4,5964,"\Processor(_Total)\% Processor Time",0.860383,10000, [0]
2026-01-29T23:24:48.3526726Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:48.3526765Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:24:48.3526781Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:24:48.3526825Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:24:48.3526842Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:48.3526862Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:48.3526878Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:24:58.3489596Z,4,5964,"\MaEtwListener\Events Captured",1.000000,10000, [0]
2026-01-29T23:24:58.3489640Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:24:58.3489656Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:24:58.3489791Z,4,5964,"\Processor(_Total)\% Processor Time",0.078094,10000, [0]
2026-01-29T23:24:58.3489878Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:24:58.3489920Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:24:58.3489937Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:24:58.3489978Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:24:58.3489996Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:24:58.3490012Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:24:58.3490028Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:25:08.3410860Z,4,5964,"\MaEtwListener\Events Captured",7.000000,10000, [0]
2026-01-29T23:25:08.3410904Z,4,5964,"\MaEtwListener\Events Logged",7.000000,10000, [0]
2026-01-29T23:25:08.3410919Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:25:08.3411044Z,4,5964,"\Processor(_Total)\% Processor Time",0.156495,10000, [0]
2026-01-29T23:25:08.3411123Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:25:08.3411162Z,4,5964,"\Process(MonAgent)\Handle Count",607.000000,10000, [0]
2026-01-29T23:25:08.3411180Z,4,5964,"\Process(MonAgent)\Thread Count",43.000000,10000, [0]
2026-01-29T23:25:08.3411231Z,4,5964,"\Process(MonAgent)\Private Bytes",16556032.000000,10000, [0]
2026-01-29T23:25:08.3411247Z,4,5964,"\Process(MonAgent)\Private Bytes Peak",40833024.000000,10000, [0]
2026-01-29T23:25:08.3411262Z,4,5964,"\Process(MonAgent)\MA Bytes Sent/sec",0.000000,10000, [0]
2026-01-29T23:25:08.3411281Z,4,5964,"\Process(MonAgent)\MA Bytes Received/sec",0.000000,10000, [0]
2026-01-29T23:25:18.3501756Z,4,5964,"\MaEtwListener\Events Captured",2.000000,10000, [0]
2026-01-29T23:25:18.3501802Z,4,5964,"\MaEtwListener\Events Logged",1.000000,10000, [0]
2026-01-29T23:25:18.3501817Z,4,5964,"\MaEtwListener\Events Lost",0.000000,10000, [0]
2026-01-29T23:25:18.3501945Z,4,5964,"\Processor(_Total)\% Processor Time",0.194932,10000, [0]
2026-01-29T23:25:18.3502044Z,4,5964,"\Process(MonAgent)\% Processor Time",0.000000,10000, [0]
2026-01-29T23:25:18.3502080Z,4,5964,"\Process(MonAgent)\Handle Count",610.000000,10000, [0]
2026-01-29T23:25:18.3502094Z,4,5964,"\Process(MonAgent)\Thread Count",44.000000,10000, [0]
